nama_file,nomor_peraturan,judul,tahun,nomor,konsideran,heading,definition_term,token_count,generated_topics
48~pmk.05~2017.json,PMK 48 /PMK.05/2017,Pelaksanaan Likuidasi Entitas Akuntansi Dan Entitas Pelaporan pada Kementerian Negara/Lembaga,2017,48," a. bahwa berdasarkan ketentuan Pasal 133 Peraturan Pemerintah Nomor 45 Tahun 2013 tentang Tata Cara Pelaksanaan Anggaran Pendapatan dan Belanja Negara, telah ditetapkan Peraturan Menteri Keuangan Nomor 272/PMK.05/2014 tentang Pelaksanaan Likuidasi Entitas Akuntansi dan Entitas Pelaporan Pada Kementerian Negara/Lembaga; b. bahwa dalam rangka penyederhanaan proses likuidasi entitas akuntansi dan entitas pelaporan pada kementerian negara/lembaga, perlu mengatur kembali ketentuan mengenai pelaksanaan likuidasi entitas akuntansi dan entitas pelaporan pada kementerian negara/lembaga; c. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a dan huruf b, perlu menetapkan Peraturan Menteri Keuangan tentang Pelaksanaan Likuidasi Entitas Akuntansi dan Entitas Pelaporan Pada Kementerian Negara/Lembaga;","['Penanggung Jawab Likuidasi', 'Penetapan Entitas Akuntansi Yang Ditunjuk dan Entitas Pelaporan Yang Ditunjuk', 'Tahapan Likuidasi', 'Penyelesaian Hak dan Kewajiban', 'Hak dan Kewajiban', 'Penyelesaian Saldo Kas, Gaji Induk Bulan Berikutnya, Pengesahan Hibah Langsung, dan Pengesahan Pendapatan BLU dan Belanja BLU', 'Penyelesaian Piutang dan Utang', 'Penyelesaian Persediaan, Aset Tetap, dan Aset Lainnya', 'Penyelesaian Sisa Pagu DIPA', 'Penyusunan Laporan Keuangan', 'Penyusunan Laporan Kinerja']","['Likuidasi', 'Entitas Akuntansi', 'Entitas Pelaporan', 'Entitas Akuntansi Yang Ditunjuk', 'Entitas Pelaporan Yang Ditunjuk', 'Identitas Entitas Akuntansi', 'Identitas Entitas Pelaporan', 'Basis Akrual', 'Daftar Isian Pelaksanaan Anggaran', 'Neraca', 'Laporan Realisasi Anggaran', 'Laporan Operasional', 'Laporan Perubahan Ekuitas', 'Laporan Arus Kas', 'Laporan Perubahan Saldo Anggaran Lebih', 'Laporan Perubahan SAL', 'Catatan atas Laporan Keuangan', 'Laporan Kinerja', 'Laporan Barang Kuasa Pengguna', 'Laporan Barang Pengguna', 'Kantor Pelayanan Perbendaharaan Negara', 'Kantor Pelayanan Kekayaan Negara dan Lelang', 'KPKNL adalah instansi vertikal Direktorat Jenderal Kekayaan Negara yang berada di bawah dan bertanggung jawab langsung kepada Kantor Wilayah Direktorat Jenderal Kekayaan Negara, dan dalam hal ini', 'Unit Badan Lainnya', 'UBL Satuan Kerja', 'UBL Bagian Satuan Kerja', 'UBL Bukan Satuan Kerja', 'Badan Layanan Umum']",255,Likuidasi entitas; Proses likuidasi; Penyederhanaan proses; Ketentuan pelaksanaan; Entitas akuntansi; Entitas pelaporan; Kementerian Negara/Lembaga.
48~pmk.06~2014.json,PMK 48 /PMK.06/2014,Perubahan Ketiga atas Peraturan Menteri Keuangan Nomor 128/Pmk.06/2007 Tentang Pengurusan Piutang Negara,2014,48," a. bahwa dalam rangka menindaklanjuti Putusan Mahkamah Konstitusi Nomor 64/PUU-IX/2011 terkait perkara Pengujian Undang-Undang Nomor 6 Tahun 2011 tentang Keimigrasian terhadap Undang- Undang Dasar Negara Republik Indonesia Tahun 1945, perlu dilakukan penyesuaian jangka waktu Pencegahan dalam rangka Pengurusan Piutang Negara; b. bahwa dalam rangka menindaklanjuti Putusan Mahkamah Konstitusi Nomor 77/PUU-IX/2011 terkait perkara Pengujian Undang-Undang Nomor 49 Prp Tahun 1960 tentang Panitia Urusan Piutang Negara terhadap Undang-Undang Dasar Negara Republik Indonesia Tahun 1945, pengurusan piutang Badan Usaha Milik Negara/Badan Usaha Milik Daerah dan Badan Usaha Yang Modalnya Sebagian Atau Seluruhnya Dimiliki Oleh Badan Usaha Milik Negara/Badan Usaha Milik Daerah, tidak lagi dilakukan oleh Panitia Urusan Piutang Negara; c. bahwa guna memberikan kepastian hukum dalam pelaksanaan Pencegahan dalam rangka pengurusan Piutang Negara dan tidak dilaksanakannya lagi pengurusan Piutang Badan Usaha Milik Negara/Badan Usaha Milik Daerah Dan Badan Usaha Yang Modalnya Sebagian Atau Seluruhnya Dimiliki Oleh Badan Usaha Milik Negara/Badan Usaha Milik Daerah oleh Panitia Urusan Piutang Negara, perlu dilakukan perubahan terhadap Peraturan Menteri Keuangan Nomor 128/PMK.06/2007 tentang Pengurusan Piutang Negara sebagaimana telah diubah beberapa kali terakhir dengan Peraturan Menteri Keuangan Nomor 163/PMK.06/2011; d. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a, huruf b, dan huruf c perlu menetapkan Peraturan Menteri Keuangan tentang Perubahan Ketiga Atas Peraturan Menteri Keuangan Nomor 128/PMK.06/2007 tentang Pengurusan Piutang Negara;",[],"['Piutang Negara', 'Direktorat Jenderal', 'Direktur Jenderal', 'Panitia', 'Kantor Pusat', 'Kantor Wilayah', 'Kantor Pelayanan', '_Channeling_', '_Risk_ _sharing_', 'Penyerah Piutang', 'Penanggung Hutang', 'Penjamin Hutang', 'Surat Penerimaan Pengurusan Piutang Negara, yang untuk selanjutnya disebut SP3N,', 'Pernyataan Bersama', 'Surat Keputusan Penetapan Jumlah Piutang Negara', 'Pencegahan', 'Surat Paksa', 'Juru Sita Piutang Negara', 'Barang Jaminan', 'Harta Kekayaan Lain', 'Penilai Internal', 'Nilai Pasar', 'Nilai Likuidasi', 'Nilai Limit', 'Nilai Pembebanan', 'Lelang', 'Penjualan tanpa melalui lelang', 'Penebusan', 'Pemeriksaan', 'Pemeriksa', 'Paksa Badan', 'Tempat Paksa Badan']",544,Penyesuaian jangka waktu; Pengurusan piutang; Keimigrasian; Undang-Undang Dasar Negara Republik Indonesia; Panitia Urusan Piutang Negara; Badan Usaha Milik Negara; Badan Usaha Milik Daerah; Kepastian hukum; Perubahan peraturan; Peraturan Menteri Keuangan.
48~pmk.07~2019.json,PMK 48/PMK.07/2019 19,Pengelolaan Dana Alokasi Khusus Nonfisik,2019,48," a. bahwa pengelolaan Dana Alokasi Khusus Nonfisik telah diatur dalam Peraturan Menteri Keuangan Nomor 50/PMK.07/2017 tentang Pengelolaan Transfer ke Daerah dan Dana Desa sebagaimana telah beberapa kali diubah, terakhir dengan Peraturan Menteri Keuangan Nomor 121/PMK.07/2018 tentang Perubahan Ketiga atas Peraturan Menteri Keuangan Nomor 50/PMK.07/2017 tentang Pengelolaan Transfer ke Daerah dan Dana Desa; b. bahwa berdasarkan ketentuan Pasal 12 ayat (9) dan ayat (10) Undang-Undang Nomor 12 Tahun 2018 tentang Anggaran Pendapatan dan Belanja Negara Tahun Anggaran 2019 telah ditetapkan Dana Alokasi Khusus Nonfisik berupa Dana Bantuan Operasional Pendidikan Kesetaraan, Dana Bantuan Operasional Museum dan Taman Budaya, Dana Pelayanan Kepariwisataan, dan Dana Bantuan Biaya Layanan Pengolahan Sampah yang ketentuan lebih lanjut atas dana tersebut diatur dengan Peraturan Menteri Keuangan; c. bahwa untuk meningkatkan efisiensi, efektivitas, dan akuntabilitas pengelolaan Dana Alokasi Khusus Nonfisik dan mengatur lebih Ianjut Dana Bantuan Operasional Pendidikan Kesetaraan, Dana Bantuan Operasional Museum dan Taman Budaya, Dana Pelayanan Kepariwisataan, dan Dana Bantuan Biaya Layanan Pengolahan Sampah, perlu mengatur kembali ketentuan mengenai pengelolaan Dana Alokasi Khusus Nonfisik; d. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a sampai dengan huruf c dan untuk melaksanakan ketentaun Pasal 65 Peraturan Pemerintah Nomor 55 Tahun 2005 tentang Dana Perimbangan dan Pasal 116 Peraturan Pemerintah Nomor 45 Tahun 2013 tentang Tata Cara Pelaksanaan Anggaran Pendapatan dan Belanja Negara, perlu menetapkan Peraturan Menteri Keuangan tentang Pengelolaan Dana Alokasi Khusus Nonfisik;","['Kuasa Pengguna Anggaran', 'Dokumen Pelaksanaan Penyaluran', 'Daftar Isian Pelaksanaan Anggaran', 'Surat Keputusan Penetapan Rincian Transfer ke Daerah, Surat Permintaan Pembayaran, Surat Perintah Membayar, dan SP2D', 'Bentuk Penyaluran', 'Penyaluran dan Pelaporan DAK Nonfisik', 'Dana BOS Reguler', 'Dana BOS Afirmasi dan Dana BOS Kinerja', 'Dana TPG PNSD, Dana Tamsil Guru PNSD, dan Dana TKG PNSD', 'Dana BOP PAUD dan Dana BOP Kesetaraan', 'Dana BOP Museum dan Taman Budaya', 'Dana BOK', 'Dana BOKB', 'Dana PK2UKM', 'Dana Pelayanan Adminduk', 'Dana Pelayanan Kepariwisataan', 'Dana Bantuan BLPS', 'Kurang Salur, Lebih Salur, dan Sisa DAK Nonfisik', 'Kurang Salur DAK Nonfisik', 'Lebih Salur Dana BOS', 'Sisa DAK Nonfisik', 'Penghentian dan Penyesuaian Penyaluran', 'Penyaluran DAK Nonfisik di daerah', 'Penyaluran pada Akhir Tahun Anggaran', 'Sanksi']","['Transfer ke Daerah dan Dana Desa', 'Pemerintah Daerah', 'Daerah Otonom', 'Daerah', 'Transfer ke Daerah', 'Dana Perimbangan', 'Dana Alokasi Khusus Nonfisik', 'DAK Nonfisik', 'Dana Bantuan Operasional Sekolah', 'Dana BOS', 'Dana BOS Reguler', 'Dana BOS Afirmasi', 'Dana BOS Kinerja', 'Dana Bantuan Operasional Penyelenggaraan Pendidikan Anak Usia Dini', 'Dana BOP PAUD', 'Dana Tunjangan Profesi Guru Pegawai Negeri Sipil Daerah', 'Dana TPG PNSD', 'Dana Tambahan Penghasilan Guru Pegawai Negeri Sipil Daerah', 'Dana Tamsil Guru PNSD', 'Dana Tunjangan Khusus Guru Pegawai Negeri Sipil Daerah', 'Dana TKG PNSD', 'Dana Bantuan Operasional Kesehatan', 'Dana BOK', 'Dana Bantuan Operasional Keluarga Berencana', 'Dana BOKB', 'Dana Peningkatan Kapasitas Koperasi, Usaha Kecil Menengah', 'Dana PK2UKM', 'Dana Pelayanan Administrasi Kependudukan', 'Dana Pelayanan Adminduk', 'Dana Bantuan Operasional Penyelenggaraan Pendidikan Kesetaraan', 'Dana BOP Kesetaraan', 'Dana Bantuan Operasional Penyelenggaraan Museum dan Taman Budaya', 'Dana BOP Museum dan Taman Budaya', 'Dana Pelayanan Kepariwisataan', 'Dana Bantuan Biaya Layanan Pengolahan Sampah', 'Dana Bantuan BLPS', 'Pengguna Anggaran Bendahara Umum Negara', 'Pembantu Pengguna Anggaran Bendahara Umum Negara', 'Kuasa Pengguna Anggaran Bendahara Umum Negara', 'Indikasi Kebutuhan Dana Alokasi Khusus Nonfisik', 'IKD DAK Nonfisik', 'Bagian Anggaran Bendahara Umum Negara', 'Daftar Isian Pelaksanaan Anggaran Bendahara Umum Negara', 'Anggaran Pendapatan dan Belanja Negara', 'Anggaran Pendapatan dan Belanja Daerah', 'Kepala Daerah', 'Rekening Kas Umum Negara', 'Rekening Kas Umum Daerah', 'Surat Perintah Pencairan Dana']",548,Pengaturan; Pengelolaan; Dana Alokasi Khusus Nonfisik; Peraturan Menteri Keuangan; Transfer ke Daerah dan Dana Desa; Anggaran Pendapatan dan Belanja Negara; Dana Bantuan Operasional Pendidikan Kesetaraan; Dana Bantuan Operasional Museum dan Taman Budaya; Dana Pelayanan Kepariwisataan; Dana Bantuan Biaya Layanan Pengolahan Sampah; Efisiensi; Efektivitas; Akuntabilitas; Dana Perimbangan; Tata Cara Pelaksanaan Anggaran Pendapatan dan Belanja Negara.
49~pmk.011~2010.json,PMK 49/PMK.011/2010,Bea Masuk ditanggung Pemerintah atas Impor Barang Dan Bahan Guna Pembuatan Kabel Serat Optik untuk Tahun Anggaran 2010,2010,49," a. bahwa dalam rangka meningkatkan daya saing industri pembuatan kabel serat optik di dalam negeri, perlu memberikan insentif fiskal berupa bea masuk ditanggung pemerintah atas impor barang dan bahan guna pembuatan kabel serat optik; b. bahwa terhadap impor barang dan bahan oleh industri pembuatan kabel serat optik telah memenuhi kriteria dan ketentuan untuk dapat diberikan bea masuk ditanggung pemerintah sesuai ketentuan Pasal 2 Peraturan Menteri Keuangan Nomor 07/PMK.011/2010 tentang Bea Masuk Ditanggung Pemerintah Atas Impor Barang dan Bahan Untuk Memproduksi Barang dan/atau Jasa Guna Kepentingan Umum dan Peningkatan Daya Saing lndustri Sektor Tertentu Untuk Tahun Anggaran 2010; c. bahwa berdasarkan hasil rapat koordinasi antara unit-unit terkait dengan Kementerian Perindustrian selaku pembina sektor industri pembuatan kabel serat optik, terhadap impor barang dan bahan oleh industri pembuatan kabel serat optik diperlukan pagu anggaran untuk bea masuk ditanggung pemerintah tahun anggaran 2010 sebesar Rp26.154.000.000,00 (dua puluh enam miliar seratus lima puluh empat juta rupiah); d. bahwa berdasarkan pertimbangan sebagaimana dimaksud pada huruf a, huruf b, dan huruf c, serta dalam rangka melaksanakan ketentuan Pasal 3 ayat (2) Peraturan Menteri Keuangan Nomor 07/PMK.011/2010 tentang Bea Masuk Ditanggung Pemerintah Atas Impor Barang dan Bahan Untuk Memproduksi Barang dan/atau Jasa Guna Kepentingan Umum dan Peningkatan Daya Saing lndustri Sektor Tertentu Untuk Tahun Anggaran 2010, perlu menetapkan Peraturan Menteri Keuangan tentang Bea Masuk Ditanggung Pemerintah Atas Impor Barang dan Bahan Guna Pembuatan Kabel Serat Optik Untuk Tahun Anggaran 2010;",[],"['Perusahaan', 'Barang dan bahan untuk industri pembuatan kabel serat optik', 'barang dan bahan']",551,Insentif fiskal; Industri pembuatan kabel serat optik; Impor barang dan bahan; Ketentuan bea masuk; Pagu anggaran; Peraturan Menteri Keuangan.
49~pmk.011~2013.json,PMK 49/PMK.011/2013,"Bea Masuk ditanggung Pemerintah atas Impor Barang Dan Bahan Guna Pembuatan Resin Berupa _Alkyd Resin,_ _Unsaturated Polyester Resin, Amino Resin, Pigment_ _Phthalate, Solution Acrylic/Synthetic Latex,_ Dan/Atau _Plasticizer_ , untuk Tahun Anggaran 2013",2013,49," a bahwa dalam rangka memenuhi penyediaan barang dan/atau jasa guna kepentingan umum dan meningkatkan daya saing industri pembuatan resin berupa _alkyd resin, unsaturated polyester resin, amino_ _resin, pigment phthalate, solution acrylic/synthetic_ _latex,_ dan/atau _plasticizer_ di dalam negeri, perlu memberikan insentif fiskal berupa Bea Masuk Ditanggung Pemerintah atas impor barang dan bahan oleh industri pembuatan resin __ berupa _alkyd resin,_ _unsaturated polyester resin, amino resin, pigment_ _phthalate, solution acrylic/synthetic latex,_ dan/atau __ _plasticizer_ ; b. bahwa terhadap impor barang dan bahan untuk industri pembuatan resin berupa _alkyd resin,_ _unsaturated polyester resin, amino resin, pigment_ _phthalate, solution acrylic/synthetic latex,_ dan/atau __ 2013, 389 2 _plasticizer_ telah memenuhi kriteria penilaian dan ketentuan barang dan bahan untuk dapat diberikan Bea Masuk Ditanggung Pemerintah, sesuai ketentuan Pasal 2 Peraturan Menteri Keuangan Nomor 7/PMK.011/2013 __ tentang Bea Masuk Ditanggung Pemerintah Atas Impor Barang Dan Bahan Untuk Memproduksi Barang Dan/Atau Jasa Guna Kepentingan Umum Dan Peningkatan Daya Saing Industri Sektor Tertentu Untuk Tahun Anggaran 2013; c. bahwa dalam rangka pemberian Bea Masuk Ditanggung Pemerintah atas impor barang dan bahan untuk industri pembuatan resin __ berupa _alkyd resin,_ _unsaturated polyester resin, amino resin, pigment_ _phthalate, solution acrylic/synthetic latex,_ dan/atau _plasticizer_ sebagaimana dimaksud dalam huruf b, telah ditetapkan pagu anggaran untuk pemberian Bea Masuk Ditanggung Pemerintah Tahun Anggaran 2013; d. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a, huruf b, dan huruf c, serta dalam rangka melaksanakan ketentuan Pasal 3 ayat (5) Peraturan Menteri Keuangan Nomor 7/PMK.011/2013 __ tentang Bea Masuk Ditanggung Pemerintah Atas Impor Barang Dan Bahan Untuk Memproduksi Barang Dan/Atau Jasa Guna Kepentingan Umum Dan Peningkatan Daya Saing lndustri Sektor Tertentu Untuk Tahun Anggaran 2013, perlu menetapkan Peraturan Menteri Keuangan tentang Bea Masuk Ditanggung Pemerintah Atas Impor Barang Dan Bahan Guna Pembuatan Resin Berupa _Alkyd Resin, Unsaturated Polyester Resin,_ _Amino_ _Resin,_ _Pigment_ _Phthalate,_ _Solution_ _Acrylic/Synthetic Latex,_ Dan/Atau _Plasticizer_ Untuk Tahun Anggaran 2013;",[],"['Perusahaan', 'Barang dan Bahan Untuk Industri Pembuatan Resin Berupa _Alkyd_ _Resin, Unsaturated Polyester Resin, Amino Resin, Pigment Phthalate,_ _Solution Acrylic/Synthetic Latex,_ dan/atau _Plasticizer_', 'Barang dan Bahan']",733,Insentif fiskal; Industri pembuatan resin; Impor barang dan bahan; Kriteria penilaian; Ketentuan barang dan bahan; Pagu anggaran; Pemberian Bea Masuk Ditanggung Pemerintah; Peraturan Menteri Keuangan.
49~pmk.02~2011.json,PMK 49/PMK.02/2011,Tata Cara Revisi Anggaran Tahun Anggaran 2011,2011,49," a. bahwa dalam rangka efisiensi dan efektivitas pelaksanaan Anggaran Belanja Pemerintah Pusat Tahun Anggaran 2011 serta percepatan pencapaian kinerja Kementerian Negara/Lembaga, perlu dilakukan perubahan atas Rincian Anggaran Belanja Pemerintah Pusat Tahun Anggaran 2011; b. bahwa berdasarkan ketentuan Pasal 15 Peraturan Pemerintah Nomor 90 Tahun 2010 tentang Penyusunan Rencana Kerja dan Anggaran Kementerian Negara/Lembaga, tata cara perubahan Rencana Kerja dan Anggaran Kementerian Negara/Lembaga dalam pelaksanaan Anggaran Pendapatan dan Belanja Negara diatur dengan Peraturan Menteri Keuangan; c. bahwa berdasarkan ketentuan Pasal 2 Keputusan Presiden Nomor 26 Tahun 2010 tentang Rincian Anggaran Belanja Pemerintah Pusat Tahun Anggaran 2011, perubahan Rincian Anggaran Belanja Pemerintah Pusat Tahun Anggaran 2011 ditetapkan oleh Menteri Keuangan; d. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a, huruf b, dan huruf c, perlu menetapkan Peraturan Menteri Keuangan tentang Tata Cara Revisi Anggaran Tahun Anggaran 2011;","['Ruang Lingkup Revisi Anggaran', 'Perubahan Rincian Anggaran Yang Disebabkan Penambahan Atau Pengurangan Pagu Anggaran Belanja Termasuk Pergeseran Rincian Anggaran Belanjanya', 'Perubahan atau Pergeseran Rincian Anggaran Belanja Dalam Hal Pagu Anggaran Tetap', 'Batasan Revisi Anggaran', 'Revisi Anggaran Pada Direktorat Jenderal Anggaran', 'Revisi Anggaran Yang Memerlukan Persetujuan DPR-RI', 'Revisi Anggaran Yang Memerlukan Persetujuan Menteri Keuangan', 'Revisi Anggaran pada Kantor Pusat/Kantor Wilayah Direktorat Jenderal Perbendaharaan', 'Revisi Anggaran Pada Pengguna Anggaran/Kuasa Pengguna Anggaran', 'Batas Akhir Penerimaan Usul Revisi Anggaran']","['Revisi Anggaran', 'Rencana Kerja dan Anggaran Kementerian Negara/Lembaga,', 'Surat Penetapan Rencana Kerja dan Anggaran Kementerian Negara/ Lembaga,', 'Daftar Isian Pelaksanaan Anggaran,', 'Hasil Optimalisasi', 'Perubahan Pagu Penerimaan Negara Bukan Pajak (PNBP)', 'Lanjutan Pinjaman Proyek/Hibah Luar Negeri (PHLN) atau Pinjaman/Hibah Dalam Negeri (PHDN)', 'Percepatan penarikan PHLN/PHDN', 'Kegiatan Operasional,', 'Biaya Operasional,', 'Keluaran', 'Hasil', 'Program', 'Kegiatan', 'Komponen Input,', 'Komponen,', 'Inisiatif Baru', 'Kegiatan Prioritas Nasional', 'Kegiatan Prioritas Bidang']",348,Perubahan anggaran; Efisiensi pelaksanaan anggaran; Efektivitas pelaksanaan anggaran; Pencapaian kinerja; Rencana kerja; Anggaran pendapatan; Anggaran belanja; Tata cara perubahan anggaran; Penyusunan rencana kerja; Peraturan Menteri Keuangan; Revisi anggaran.
49~pmk.02~2017.json,PMK 49/PMK.02/2017,Standar Biaya Masukan Tahun Anggaran 2018,2017,49," bahwa dalam melaksanakan ketentuan Pasal 5 ayat (5) Peraturan Pemerintah Nomor 90 Tahun 2010 tentang Penyusunan Rencana Kerja dan Anggaran Kementerian Negara/Lembaga dan Pasal 5 ayat (2) Peraturan Menteri Keuangan Nomor 71/PMK.02/2013 tentang Pedoman Standar Biaya, Standar Struktur Biaya, dan Indeksasi dalam Penyusunan Rencana Kerja dan Anggaran Kementerian Negara/Lembaga sebagaimana telah diubah dengan Peraturan Menteri Keuangan Nomor 51/PMK.02/2014 tentang Perubahan atas Peraturan Menteri Keuangan Nomor 71/PMK.02/2013 tentang Pedoman Standar Biaya, Standar Struktur Biaya, dan Indeksasi dalam Penyusunan Rencana Kerja dan Anggaran Kementerian Negara/Lembaga, perlu menetapkan Peraturan Menteri Keuangan tentang Standar Biaya Masukan Tahun Anggaran 2018;",[],['Standar Biaya Masukan Tahun Anggaran 2018'],262,Penyusunan Rencana Kerja dan Anggaran; Standar Biaya; Standar Struktur Biaya; Indeksasi; Perubahan Peraturan Menteri Keuangan; Tahun Anggaran 2018.
49~pmk.07~2014.json,PMK 49/PMK.07/2014,"Perubahan atas Peraturan Menteri Keuangan Nomor 5/Pmk.07/2014 Tentang Penyelesaian Piutang Pemerintah Kepada Pemerintah Daerah atas Sisa Dana Percepatan Pembangunan Infrastruktur Daerah Tahun Anggaran 2011 No.324, 2014 Kemenkeu. Piutang. Pemerintah. Pemenrintah Dearah. Dppid. Penyelesaian. Perubahan. Peraturan Menteri Keuangan Republik Indonesia Nomor 49/Pmk.07/2014 Tentang Perubahan atas Peraturan Menteri Keuangan Nomor 5/Pmk.07/2014 Tentang Penyelesaian Piutang Pemerintah Kepada Pemerintah Daerah atas Sisa Dana Percepatan Pembangunan Infrastruktur Daerah Tahun Anggaran 2011",2014,49," a. bahwa dalam rangka mempercepat penyelesaian pengembalian sisa Dana Percepatan Pembangunan Infrastruktur Daerah Tahun Anggaran 2011 telah ditetapkan Peraturan Menteri Keuangan Nomor 5/PMK.07/2014 tentang Penyelesaian Piutang Pemerintah Kepada Pemerintah Daerah Atas Sisa Dana Percepatan Pembangunan Infrastruktur Daerah Tahun Anggaran 2011; b. bahwa dalam rangka memberikan kesempatan kepada daerah untuk melakukan rekonsiliasi data Dana Percepatan Pembangunan Infrastruktur Daerah, perlu dilakukan perubahan batas waktu penyelesaian pengembalian sisa Dana Percepatan Pembangunan Infrastruktur Daerah; c. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a dan huruf b, perlu menetapkan Peraturan Menteri Keuangan tentang Perubahan atas Peraturan Menteri Keuangan Nomor 5/PMK.07/2014 tentang Penyelesaian Piutang Pemerintah Kepada Pemerintah Daerah Atas Sisa Dana Percepatan Pembangunan Infrastruktur Daerah Tahun Anggaran 2011;",[],,306,Percepatan penyelesaian; Pengembalian dana; Rekonsiliasi data; Batas waktu; Perubahan peraturan.
4~pmk.07~2016.json,PMK 4/PMK.07/2016,"Kurang Bayar Dana Bagi Hasil Pajak Bumi Dan Bangunan Tahun Anggaran 2011, Tahun Anggaran 2013 Dan Tahun Anggaran 2014 yang dialokasikan Dalam Anggaran Pendapatan Dan Belanja Negara Tahun Anggaran 2016",2016,4," a. bahwa berdasarkan Undang-Undang Nomor 14 Tahun 2015 tentang Anggaran Pendapatan dan Belanja Negara Tahun Anggaran 2016 jo. Peraturan Presiden Nomor 137 Tahun 2015 tentang Rincian Anggaran Pendapatan dan Belanja Negara Tahun Anggaran 2016, telah ditetapkan alokasi Kurang Bayar Dana Bagi Hasil Pajak Bumi dan Bangunan; b. bahwa berdasarkan ketentuan Pasal 5 ayat (2) Peraturan Presiden Nomor 137 Tahun 2015 tentang Rincian Anggaran Pendapatan Dan Belanja Negara Tahun Anggaran 2016 jo. Pasal 30 Peraturan Menteri Keuangan Nomor 250/PMK.07/2014 tentang Pengalokasian Transfer ke Daerah dan Dana Desa, rincian Kurang Bayar Dana Bagi Hasil menurut provinsi/kabupaten/kota ditetapkan dengan Peraturan Menteri Keuangan; c. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a dan huruf b, perlu menetapkan Peraturan Menteri Keuangan tentang Kurang Bayar Dana Bagi Hasil Pajak Bumi dan Bangunan Tahun Anggaran 2011, Tahun Anggaran 2013 dan Tahun Anggaran 2014 yang Dialokasikan dalam Anggaran Pendapatan dan Belanja Negara Tahun Anggaran 2016;",[],,353,Alokasi Dana; Peraturan Menteri Keuangan; Transfer ke Daerah; Dana Desa; Pajak Bumi dan Bangunan; Anggaran Pendapatan dan Belanja Negara.
50~pmk.010~2012.json,PMK 50 /PMK.010/2012 2011,Perubahan Ketiga atas Keputusan Menteri Keuangan Nomor 343/Kmk.017/1998 Tentang Iuran Dan Manfaat Pensiun,2012,50," a. bahwa dalam rangka menumbuhkembangkan penyelenggaraan program pensiun, telah diatur besaran iuran dan manfaat pensiun dalam Keputusan Menteri Keuangan Nomor 343/KMK.017/1998 sebagaimana telah beberapa kali diubah terakhir dengan Peraturan Menteri Keuangan Nomor 91/PMK.05/2005; b. bahwa untuk mengimbangi kenaikan tingkat biaya hidup, dipandang perlu untuk mengubah ketentuan mengenai besar manfaat pensiun yang dapat dibayarkan secara sekaligus; c. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a dan huruf b, perlu menetapkan Peraturan Menteri Keuangan tentang Perubahan Ketiga Atas Keputusan Menteri Keuangan Nomor 343/KMK.017/1998 tentang Iuran dan Manfaat Pensiun;",[],"['Asumsi Aktuaria', 'Menteri', 'Nilai Sekarang', 'Penghasilan Dasar Pensiun', 'Dana Pensiun', 'Dana Pensiun Pemberi Kerja', 'Dana Pensiun Lembaga Keuangan', 'Program Pensiun Manfaat Pasti', 'Program Pensiun Iuran Pasti', 'Peraturan Dana Pensiun', 'Peserta', 'Manfaat Pensiun']",223,Program pensiun; Besaran iuran; Manfaat pensiun; Ketentuan manfaat pensiun; Biaya hidup; Pembayaran sekaligus; Perubahan ketiga; Keputusan Menteri Keuangan; Iuran; Manfaat pensiun.
