nama_file,nomor_peraturan,judul,tahun,nomor,konsideran,heading,definition_term,token_count,generated_topics
108~pmk.05~2016.json,PMK 108 /PMK.05/2016,Tata Cara Penerusan Pinjaman Dalam Negeri Dan Penerusan Pinjaman Luar Negeri Kepada Badan Usaha Milik Negara Dan Pemerintah Daerah,2016,108," a. bahwa berdasarkan ketentuan Pasal 23 Peraturan Pemerintah Nomor 10 Tahun 2011 tentang Tata Cara Pengadaan Pinjaman Luar Negeri Dan Penerimaan Hibah, dan Pasal 21 Peraturan Pemerintah Nomor 54 Tahun 2008 tentang Tata Cara Pengadaan Dan Penerusan Pinjaman Dalam Negeri Oleh Pemerintah, ketentuan lebih lanjut mengenai penerusan pinjaman luar negeri dan pinjaman dalam negeri diatur dengan Peraturan Menteri Keuangan; b. bahwa dalam rangka pengaturan penerusan pinjaman luar negeri dan penerusan pinjaman dalam negeri sebagaimana dimaksud dalam huruf a, perlu disusun kembali aturan mengenai tata cara penerusan pinjaman dalam negeri dan luar negeri guna memberikan alternatif pembiayaan kepada Badan Usaha Milik Negara dan Pemerintah Daerah serta mendorong kegiatan prioritas pembangunan nasional; c. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a dan huruf b, perlu menetapkan Peraturan Menteri Keuangan tentang Tata Cara Penerusan Pinjaman Dalam Negeri dan Penerusan Pinjaman Luar Negeri Kepada Badan Usaha Milik Negara dan Pemerintah Daerah;","['Pengajuan Usulan', 'Kriteria Kegiatan BUMN Yang Dibiayai Melalui PPDN', 'Kriteria Kegiatan Pemda Yang Dibiayai Melalui PPDN', 'Pengajuan Usulan Pembiayaan Kegiatan Yang Dibiayai Melalui PPDN', 'Persyaratan dan Dokumen Pendukung', 'Penilaian', 'Penilaian Kelayakan Pembiayaan PPDN', 'Permohonan Masukan', 'Usulan Penetapan', 'Kriteria Kegiatan BUMN Yang Dibiayai Melalui PPLN', 'Kriteria Kegiatan Pemda Yang Dibiayai Melalui PPLN', 'Pengajuan Usulan Pembiayaan Kegiatan Yang Dibiayai Melalui PPLN', 'Penilaian Kelayakan Pembiayaan PPLN', 'Isi Pokok Perjanjian PPDN/Perjanjian PPLN', 'Mata Uang dan Tingkat Suku Bunga', 'Jangka Waktu Penyusunan Perjanjian PPDN/Perjanjian PPLN', 'Penandatanganan Perjanjian PPDN/Perjanjian PPLN', 'Perubahan Perjanjian PPDN/Perjanjian PPLN', 'Pembayaran Kembali PPDN/PPLN', 'Pengurangan Pagu PPDN/PPLN']","['Pinjaman Dalam Negeri', 'Pinjaman Luar Negeri', 'Penerusan Pinjaman Dalam Negeri', 'Penerusan Pinjaman Luar Negeri', 'Perjanjian Pinjaman Dalam Negeri', 'Perjanjian PDN', 'Perjanjian Pinjaman Luar Negeri', 'Perjanjian PLN', 'Perjanjian Penerusan Pinjaman Dalam Negeri', 'Perjanjian Penerusan Pinjaman Luar Negeri', 'Menteri Negara Perencanaan Pembangunan Nasional/Kepala Badan Perencanaan Pembangunan Nasional', 'Menteri Perencanaan', 'Daftar Kegiatan Prioritas', 'Daftar Kegiatan', 'Pemerintah Pusat', 'Pemerintah', 'Pemerintah Daerah', 'Pemda', 'Badan Usaha Milik Negara', 'Badan Usaha Milik Daerah', 'Dewan Perwakilan Rakyat Daerah', 'Anggaran Pendapatan dan Belanja Daerah', 'Anggaran Pendapatan dan Belanja Negara', 'Menteri Keuangan', 'Menteri', 'Menteri Dalam Negeri', 'Menteri Badan Usaha Milik Negara', 'Menteri BUMN', 'Dana Alokasi Umum', 'Dana Bagi Hasil']",334,Penerusan pinjaman; Badan Usaha Milik Negara; Pemerintah Daerah; Pembangunan nasional.
108~pmk.06~2017.json,PMK 108/PMK.06/2017,Tata Cara Penetapan Nilai Kekayaan Awal Perguruan Tinggi Negeri Badan Hukum,2017,108," a. bahwa berdasarkan ketentuan Pasal 65 ayat (3) huruf a Undang-Undang Nomor 12 Tahun 2012 tentang Pendidikan Tinggi serta Pasal 24 ayat (1) Peraturan Pemerintah Nomor 4 Tahun 2014 tentang Penyelenggaraan Pendidikan Tinggi dan Pengelolaan Pendidikan Tinggi, Perguruan Tinggi Negeri Badan Hukum memiliki kekayaan awal berupa kekayaan negara yang dipisahkan kecuali tanah; b. bahwa sehubungan dengan kekayaan awal sebagaimana dimaksud dalam huruf a, berdasarkan ketentuan Pasal 24 ayat (2) Peraturan Pemerintah Nomor 4 Tahun 2014 tentang Penyelenggaraan Pendidikan Tinggi dan Pengelolaan Pendidikan Tinggi, Menteri Keuangan berwenang menetapkan nilai kekayaan awal Perguruan Tinggi Negeri Badan Hukum; c. bahwa untuk mewujudkan tertib administrasi dan tertib hukum atas setiap pelaksanaan penetapan nilai kekayaan awal Perguruan Tinggi Negeri Badan Hukum, memerlukan pengaturan mengenai tata cara penetapan nilai kekayaan awal Perguruan Tinggi Negeri Badan Hukum; d. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a, huruf b, dan huruf c, perlu menetapkan Peraturan Menteri Keuangan tentang Tata Cara Penetapan Nilai Kekayaan Awal Perguruan Tinggi Negeri Badan Hukum;","['Umum', 'Pengajuan Usulan Penetapan Nilai Kekayaan Awal', 'Dokumen Pelaporan Keuangan Satker PTN', 'Dokumen Likuidasi Satker PTN', 'Dokumen Penutup Satker PTN', 'Dokumen Pembuka PTN Badan Hukum', 'Dokumen Berita Acara Kesepakatan Nilai Kekayaan Awal', 'Penelitian Usulan Penetapan Nilai Kekayaan Awal', 'Penetapan Nilai Kekayaan Awal']","['Perguruan Tinggi Negeri Badan Hukum', 'Satuan Kerja Perguruan Tinggi Negeri', 'Satker PTN', 'Nilai Kekayaan Awal PTN Badan Hukum', 'Nilai Kekayaan Awal', 'Tahun Akhir', 'Tahun Awal', 'Laporan Keuangan Standar Akuntansi Pemerintahan Satker PTN', 'Neraca Satker PTN', 'Neraca', 'Laporan Posisi Keuangan PTN Badan Hukum', 'Menteri', 'Menteri Teknis', 'Kementerian Teknis']",409,Penetapan nilai; Kekayaan awal; Perguruan Tinggi Negeri Badan Hukum; Tata cara; Tertib administrasi; Tertib hukum.
109~pmk.05~2013.json,PMK 109/PMK.05/2013,"Pelaksanaan Pembayaran Pensiun Pokok Pensiunan Pegawai Negeri Sipil Dan Janda/Dudanya Serta Purnawirawan, Warakawuri/Duda, Tunjangan Anak Yatim/Piatu, Anak Yatim Piatu, Dan Tunjangan Orang Tua Anggota Tentara Nasional Indonesia Dan Anggota Kepolisian Negara Republik Indonesia",2013,109," bahwa untuk melaksanakan ketentuan Pasal 6 Peraturan Pemerintah Nomor 25 Tahun 2013 tentang Penetapan Pensiun Pokok Pensiunan Pegawai Negeri Sipil dan Janda/Dudanya, Pasal 7 Peraturan Pemerintah Nomor 26 Tahun 2013 tentang Penetapan Pensiun Pokok Purnawirawan, Warakawuri/Duda, Tunjangan Anak Yatim/Piatu, Anak Yatim Piatu, dan Tunjangan Orang Tua Anggota Tentara Nasional Indonesia, dan Pasal 7 Peraturan Pemerintah Nomor 27 Tahun 2013 tentang Penetapan Pensiun Pokok Purnawirawan, Warakawuri/Duda, Tunjangan Anak Yatim/Piatu, Anak Yatim Piatu, dan Tunjangan Orang Tua Anggota Kepolisian Negara Republik Indonesia, perlu menetapkan Peraturan Menteri Keuangan tentang Pelaksanaan Pembayaran Pensiun Pokok Pensiunan Pegawai Negeri Sipil dan Janda/Dudanya serta Purnawirawan, Warakawuri/Duda, Tunjangan Anak Yatim/Piatu, Anak Yatim Piatu, dan Tunjangan Orang Tua Anggota Tentara Nasional Indonesia dan Anggota Kepolisian Negara Republik Indonesia;",[],"['Terhitung mulai tanggal 1 Januari 2013, besaran pensiun pokok']",331,Pensiun; Pegawai Negeri Sipil; Janda/Duda; Purnawirawan; Warakawuri; Tunjangan Anak Yatim/Piatu; Anak Yatim Piatu; Tunjangan Orang Tua; Anggota Tentara Nasional Indonesia; Anggota Kepolisian Negara Republik Indonesia.
109~pmk.05~2014.json,PMK 109/PMK.05/2014,Tarif Layanan Badan Layanan Umum Rumah Sakit Umum Pusat Persahabatan pada Kementerian Kesehatan,2014,109," a. bahwa berdasarkan ketentuan Pasal 9 Peraturan Pemerintah Nomor 23 Tahun 2005 tentang Pengelolaan Keuangan Badan Layanan Umum sebagaimana telah diubah dengan Peraturan Pemerintah Nomor 74 Tahun 2012, tarif layanan instansi yang menerapkan Pengelolaan Keuangan Badan Layanan Umum ditetapkan oleh Menteri Keuangan atas usulan menteri/pimpinan lembaga; b. bahwa Rumah Sakit Umum Pusat Persahabatan pada Kementerian Kesehatan telah ditetapkan sebagai Instansi Pemerintah yang menerapkan Pola Pengelolaan Keuangan Badan Layanan Umum berdasarkan Peraturan Pemerintah Nomor 23 Tahun 2005 tentang Pengelolaan Keuangan Badan Layanan Umum; c. bahwa Menteri Kesehatan melalui Surat Nomor: KU/Menkes/326/VII/2013 tanggal 9 Juli 2013, telah menyampaikan usulan tarif layanan Badan Layanan Umum Rumah Sakit Umum Pusat Persahabatan pada Kementerian Kesehatan; d. bahwa usulan tarif layanan Badan Layanan Umum Rumah Sakit Umum Pusat Persahabatan pada Kementerian Kesehatan, telah dibahas dan dikaji oleh Tim Penilai; e. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a, huruf b, huruf c, dan huruf d, perlu menetapkan Peraturan Menteri Keuangan tentang Tarif Layanan Badan Umum Rumah Sakit Umum Pusat Persahabatan pada Kementerian Kesehatan;",[],['(1) Tarif layanan Badan Layanan Umum Rumah Sakit Umum Pusat Persahabatan pada Kementerian Kesehatan'],414,Tarif layanan; Pengelolaan Keuangan Badan Layanan Umum; Instansi Pemerintah; Pola Pengelolaan Keuangan; Menteri Keuangan; Menteri Kesehatan; Usulan tarif layanan; Badan Layanan Umum; Rumah Sakit Umum Pusat Persahabatan; Tim Penilai; Peraturan Menteri Keuangan.
10~pmk.011~2014.json,PMK 10/PMK.011/2014,"Pengenaan Bea Masuk Anti Dumping terhadap Impor Produk Canai Lantaian Dari Besi Atau Baja Bukan Paduan yang disepuh Atau dilapisi dengan Timah Dari Negara Republik Rakyat Tiongkok, Republik Korea, Dan Taiwan No.64, 2014 Kemenkeu. Bea Masuk Anti Dumping. Impor. Canai Lantaian. Peraturan Menteri Keuangan Republik Indonesia Nomor 10/Pmk.011/2014 Tentang Pengenaan Bea Masuk Anti Dumping terhadap Impor Produk Canai Lantaian Dari Besi Atau Baja Bukan Paduan yang disepuh Atau dilapisi dengan Timah Dari Negara Republik Rakyat Tiongkok, Republik Korea, Dan Taiwan",2014,10," a. bahwa berdasarkan Pasal 2 ayat (1) Peraturan Pemerintah Nomor 34 Tahun 2011 tentang Tindakan Antidumping, Tindakan Imbalan, dan Tindakan Pengamanan Perdagangan, terhadap barang impor selain dikenakan Bea Masuk dapat dikenakan Bea Masuk Anti Dumping jika harga ekspor dari barang yang diimpor lebih rendah dari nilai normalnya dan menyebabkan kerugian; b. bahwa berdasarkan hasil penyelidikan Komite Anti Dumping Indonesia telah membuktikan bahwa terjadi praktek dumping terhadap impor produk canai lantaian dari besi atau baja bukan paduan yang disepuh atau dilapisi dengan timah _(Tinplate_ _Coil/Sheet)_ yang berasal dari Negara Republik Rakyat Tiongkok, Republik Korea, dan Taiwan, terjadi kerugian material _(material injury_ ) yang dialami pemohon, dan ditemukan hubungan kausal antara kerugian pemohon dan impor dari negara tertuduh; c. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a dan huruf b perlu menetapkan Peraturan Menteri Keuangan tentang Pengenaan Bea Masuk Anti Dumping Terhadap Impor Produk Canai Lantaian Dari Besi Atau Baja Bukan Paduan Yang Disepuh Atau Dilapisi Dengan Timah Dari Negara Republik Rakyat Tiongkok, Republik Korea, dan Taiwan;",[],,357,Praktek dumping; Kerugian material; Hubungan kausal; Pengenaan Bea Masuk Anti Dumping; Produk Canai Lantaian; Besi atau Baja Bukan Paduan; Disepuh atau Dilapisi dengan Timah; Negara Republik Rakyat Tiongkok; Republik Korea; Taiwan.
10~pmk.03~2013.json,PMK 10/PMK.03/2013,Tata Cara Pengembalian atas Kelebihan Pembayaran Pajak yang Seharusnya Tidak Terutang,2013,10," a. bahwa ketentuan mengenai tata cara pengembalian kelebihan pembayaran pajak yang seharusnya tidak terutang telah diatur dalam Peraturan Menteri Keuangan Nomor 190/PMK.03/2007 tentang Tata Cara Pengembalian Kelebihan Pembayaran Pajak Yang Seharusnya Tidak Terutang; __ b. bahwa dengan diterbitkannya Peraturan Pemerintah Nomor 74 Tahun 2011 tentang Tata Cara Pelaksanaan Hak dan Pemenuhan Kewajiban Perpajakan, perlu dilakukan penyesuaian terhadap ketentuan mengenai tata cara pengembalian kelebihan pembayaran pajak yang seharusnya tidak terutang sebagaimana dimaksud pada huruf a; __ c. bahwa berdasarkan pertimbangan sebagaimana dimaksud pada huruf a dan huruf b, serta untuk melaksanakan ketentuan Pasal 17 ayat (2), Undang- Undang Nomor 6 Tahun 1983 tentang Ketentuan Umum dan Tata Cara Perpajakan sebagaimana telah beberapa kali diubah terakhir dengan Undang- Undang Nomor 16 Tahun 2009, perlu menetapkan Peraturan Menteri Keuangan tentang Tata Cara Pengembalian Atas Kelebihan Pembayaran Pajak Yang Seharusnya Tidak Terutang; __",[],"['Undang-Undang Ketentuan Umum dan Tata Cara Perpajakan', 'Undang-Undang KUP', 'Surat Pemberitahuan', 'SPT Masa', 'SPT Tahunan', 'Surat Ketetapan Pajak Lebih Bayar', 'Verifikasi', 'Wajib Pajak Luar Negeri', 'Persetujuan Penghindaran Pajak Berganda', 'Surat Pemberitahuan Kekurangan Pembayaran Bea Masuk, Cukai, Denda Administrasi, Bunga, dan Pajak dalam rangka impor,', 'Surat Penetapan Tarif dan/atau Nilai Pabean,', 'Surat Penetapan Pabean,', 'Surat Penetapan Kembali Tarif dan/atau Nilai Pabean,']",328,Tata Cara Pengembalian; Kelebihan Pembayaran Pajak; Peraturan Menteri Keuangan; Penyesuaian Ketentuan; Pelaksanaan Hak dan Pemenuhan Kewajiban Perpajakan; Undang-Undang Nomor 6 Tahun 1983; Ketentuan Umum dan Tata Cara Perpajakan.
10~pmk.05~2019.json,PMK 10/PMK.05/2019,Tarif Layanan Badan Layanan Umum Balai Pendidikan Dan Pelatihan Transportasi Darat Bali pada Kementerian Perhubungan,2019,10," a. bahwa untuk melaksanakan ketentuan Pasal 9 Peraturan Pemerintah Nomor 23 Tahun 2005 tentang Pengelolaan Keuangan Badan Layanan Umum sebagaimana telah diubah dengan Peraturan Pemerintah Nomor 74 Tahun 2012 tentang Perubahan atas Peraturan Pemerintah Nomor 23 Tahun 2005 tentang Pengelolaan Keuangan Badan Layanan Umum, tarif layanan instansi yang menerapkan pengelolaan keuangan badan layanan umum ditetapkan oleh Menteri Keuangan atas usulan menteri/pimpinan lembaga; b. bahwa Menteri Perhubungan melalui Surat Nomor PR.301/1/3 PHB 2018 tanggal 06 Maret 2018 hal Usulan Tarif Layanan Satker BLU BPPTD Bali, telah mengajukan usulan tarif layanan Badan Layanan Umum Balai Pendidikan dan Pelatihan Transportasi Darat Bali pada Kementerian Perhubungan; c. bahwa usulan tarif layanan Badan Layanan Umum Balai Pendidikan dan Pelatihan Transportasi Darat Bali pada Kementerian Perhubungan, telah dibahas dan dikaji oleh Tim Penilai; d. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a, huruf b, dan huruf c, perlu menetapkan Peraturan Menteri Keuangan tentang Tarif Layanan Badan Layanan Umum Balai Pendidikan dan Pelatihan Transportasi Darat Bali pada Kementerian Perhubungan;",[],['Tarif layanan Badan Layanan Umum Balai Pendidikan dan Pelatihan Transportasi Darat Bali pada Kementerian Perhubungan'],376,Tarif layanan; Pengelolaan keuangan; Usulan tarif layanan; Badan Layanan Umum; Balai Pendidikan dan Pelatihan; Transportasi Darat; Kementerian Perhubungan; Peraturan Menteri Keuangan.
110~pmk.01~2014.json,PMK 110/PMK.01/2014,Pejabat Pengganti di Lingkungan Kementerian Keuangan,2014,110," a. bahwa dalam rangka kelancaran pelaksanaan tugas pada jabatan struktural yang belum ditetapkan pejabat definitifnya, atau dalam hal pejabat defintif yang ada berhalangan tetap dan/atau sementara, maka guna menjaga terselenggaranya urusan di bidang keuangan dan kekayaan negara oleh Kementerian Keuangan dalam kapasitasnya sebagai pengelola fiskal, Wakil Pemerintah dalam kepemilikan kekayaan negara yang dipisahkan, dan Bendahara Umum Negara, perlu mengatur penunjukkan, wewenang, dan hak pejabat pengganti di lingkungan Kementerian Keuangan; b. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a, perlu menetapkan Peraturan Menteri Keuangan tentang Pejabat Pengganti Di Lingkungan Kementerian Keuangan;",[],"['Pegawai Aparatur Sipil Negara Kementerian Keuangan,', 'Pegawai,', 'Pejabat Pengganti', 'Surat Perintah', 'Kewenangan']",226,Penunjukkan; Wewenang; Hak; Pejabat Pengganti; Lingkungan Kementerian Keuangan.
110~pmk.08~2016.json,PMK 110 /PMK.08/2016,Perubahan atas Peraturan Menteri Keuangan Nomor 19/Pmk.08/2015 Tentang Penerbitan Dan Penjualan Surat Berharga Syariah Negara Tabungan,2016,110," a. bahwa dalam rangka penerbitan dan penjualan Surat Berharga Syariah Negara Tabungan telah terbitkan Peraturan Menteri Keuangan Nomor 19/PMK.08/2015 tentang Penerbitan Dan Penjualan Surat Berharga Syariah Negara Tabungan; b. bahwa dalam rangka meningkatkan efektivitas pelaksanaan proses pencairan Surat Berharga Syariah Negara Tabungan sebelum jatuh tempo, perlu mengubah beberapa ketentuan dalam Peraturan Menteri Keuangan Nomor 19/PMK.08/2015 tentang Penerbitan Dan Penjualan Surat Berharga Syariah Negara Tabungan; c. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a dan huruf b, perlu menetapkan Peraturan Menteri Keuangan tentang Perubahan atas Peraturan Menteri Keuangan Nomor 19/PMK.08/2015 tentang Penerbitan dan Penjualan Surat Berharga Syariah Negara Tabungan;",[],,248,Penerbitan Surat Berharga Syariah Negara Tabungan; Penjualan Surat Berharga Syariah Negara Tabungan; Efektivitas pelaksanaan proses pencairan; Perubahan ketentuan; Peraturan Menteri Keuangan; Jatuh tempo; Pelaksanaan penjualan; Penetapan Peraturan Menteri Keuangan.
111~pmk.01~2018.json,PMK 111/PMK.01/2018,Layanan Pengadaan Barang/Jasa Secara Elektronik di Kementerian Keuangan,2018,111," a. bahwa untuk pelaksanaan pengadaan barang/jasa secara elektronik di lingkungan Kementerian Keuangan, telah ditetapkan Peraturan Menteri Keuangan Nomor 233/PMK.01/2012 tentang Tata Cara Pelaksanaan Pengadaan Barang/Jasa Secara Elektronik di Lingkungan Kementerian Keuangan sebagaimana telah diubah dengan Peraturan Menteri Keuangan Nomor 239/PMK.01/2015 tentang Perubahan atas Peraturan Menteri Keuangan Nomor 233/PMK.01/2012 tentang Tata Cara Pelaksanaan Pengadaan Barang/Jasa Secara Elektronik di Lingkungan Kementerian Keuangan; b. bahwa untuk menyempurnakan dan menampung perkembangan kebutuhan Pemerintah mengenai pengaturan atas pengadaan barang/jasa Pemerintah, telah ditetapkan Peraturan Presiden Nomor 16 Tahun 2018 tentang Pengadaan Barang/Jasa Pemerintah; c. bahwa dengan telah diterbitkannya Peraturan Presiden Nomor 16 Tahun 2018 tentang Pengadaan Barang/Jasa Pemerintah sebagaimana dimaksud dalam huruf b, perlu melakukan penyesuaian atas ketentuan pelaksanaan pengadaan barang/jasa secara elektronik di Kementerian Keuangan; d. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a, huruf b, dan huruf c, perlu menetapkan Peraturan Menteri Keuangan tentang Layanan Pengadaan Barang/Jasa Secara Elektronik di Kementerian Keuangan;","['Pengertian', 'Tujuan', 'Ruang Lingkup', 'Prinsip Pengadaan Secara Elektronik ( _E-Procurement_ )', 'Prinsip Dasar Keamanan Informasi dalam Sistem Pengadaan Secara Elektronik ( _E-Procurement_ )', 'Umum', 'Biro Manajemen BMN dan Pengadaan Kementerian Keuangan', 'Admin __ K/L', 'PPK', 'Pejabat Pengadaan', 'Pokja Pemilihan', 'PjPHP', 'Pelaku Usaha', 'Penyedia', 'Auditor', '_E-Purchasing_ __', 'Pengadaan Langsung Secara Elektronik', 'Tender Cepat', 'Tender', 'Seleksi']","['Pengadaan Barang/Jasa Secara Elektronik ( _E-Procurement_ )', 'Pengadaan Secara Elektronik ( _E-Procurement_ )', 'Pembelian Secara Elektronik', '_E-Purchasing_', 'Katalog Elektronik', 'Penyedia Barang/Jasa Pemerintah', 'Penyedia', 'Pelaku Usaha', 'Pengadaan Langsung Secara Elektronik', 'Aplikasi Sistem Informasi Manajemen Pengadaan Langsung', 'Aplikasi SIMPeL', 'Kementerian Negara', 'Kementerian', 'Lembaga', 'Perangkat Daerah', 'Tender', 'Seleksi', 'Biro Manajemen Barang Milik Negara dan Pengadaan Kementerian Keuangan', 'Biro Manajemen BMN dan Pengadaan Kementerian Keuangan', 'Admin Pusat Pengadaan Secara Elektronik', 'Admin PPE', '_User ID_', 'Kata Sandi ( _Password_ )', 'Auditor', 'Admin Kementerian/Lembaga', 'Admin K/L', 'Pejabat Pembuat Komitmen', 'Pejabat Pengadaan', 'Penunjukan Langsung', 'Kelompok Kerja Pemilihan', 'Pokja Pemilihan', 'Pejabat Pemeriksa Hasil Pekerjaan yang selanjutnya disingkat PjPHP adalah pejabat administrasi/pejabat fungsional/personel yang bertugas memeriksa administrasi hasil pekerjaan pengadaan barang/jasa.Aplikasi Sistem Pengadaan Secara Elektronik', 'Aplikasi SPSE']",396,Pengadaan barang/jasa; Peraturan Menteri Keuangan; Peraturan Presiden; Penyesuaian ketentuan; Layanan pengadaan; Kementerian Keuangan.
112~pmk.02~2012.json,PMK 112/PMK.02/2012,Petunjuk Penyusunan Dan Penelaahan Rencana Kerja Dan Anggaran Kementerian Negara/Lembaga,2012,112," a. bahwa dalam rangka melaksanakan ketentuan Pasal 6 ayat (5) dan Pasal 10 ayat (7) Peraturan Pemerintah Nomor 90 Tahun 2010 tentang Penyusunan Rencana Kerja dan Anggaran Kementerian Negara/ Lembaga, Menteri Keuangan telah menetapkan Peraturan Menteri Keuangan Nomor 93/PMK.02/2011 tentang Petunjuk Penyusunan dan Penelaahan Rencana Kerja dan Anggaran Kementerian Negara/Lembaga; __ b. bahwa dalam rangka pemantapan penerapan kerangka pengeluaran jangka menengah, penganggaran terpadu, penganggaran berbasis kinerja, serta ketentuan mengenai petunjuk penyusunan dan penelaahan Rencana Kerja dan Anggaran Kementerian Negara/Lembaga, perlu dilakukan penyempurnaan atas Peraturan Menteri Keuangan Nomor 93/PMK.02/2011; c. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a dan huruf b, perlu menetapkan Peraturan Menteri Keuangan tentang Petunjuk Penyusunan dan Penelaahan Rencana Kerja dan Anggaran Kementerian Negara/Lembaga;",[],"['(1) Dalam rangka penyusunan Anggaran Pendapatan dan Belanja Negara (APBN), Menteri/Pimpinan Lembaga menyusun Rencana Kerja dan Anggaran Kementerian Negara/Lembaga (RKA-K/L) yang dipimpinnya. (2) Selain menyusun RKA-K/L atas Bagian Anggaran Kementerian Keuangan, Menteri Keuangan menyusun RKA-K/L untuk Bagian Anggaran Bendahara Umum Negara']",322,Penyusunan Rencana Kerja; Penelaahan Rencana Kerja; Anggaran Kementerian Negara/Lembaga; Peraturan Menteri Keuangan; Pengeluaran Jangka Menengah; Penganggaran Terpadu; Penganggaran Berbasis Kinerja.
112~pmk.02~2019.json,PMK 112/PMK.02/2019,Perubahan atas Peraturan Menteri Keuangan Nomor 34/Pmk.02/2015 Tentang Manfaat Tambahan Lainnya Dan Insentif Bagi Anggota Dewan Pengawas Dan Anggota direksi Badan Penyelenggara Jaminan Sosial,2019,112," a. bahwa ketentuan mengenai manfaat tambahan lainnya dan insentif bagi anggota Dewan Pengawas dan anggota Direksi Badan Penyelenggara Jaminan Sosial telah diatur dalam Peraturan Menteri Keuangan Nomor 34/PMK.02/2015 tentang Manfaat Tambahan Lainnya dan Insentif Bagi Anggota Dewan Pengawas dan Anggota Direksi Badan Penyelenggara Jaminan Sosial; b. bahwa untuk meningkatkan kinerja anggota Dewan Pengawas dan anggota Direksi Badan Penyelenggara Jaminan Sosial, perlu melakukan perubahan atas Peraturan Menteri Keuangan Nomor 34/PMK.02/2015 tentang Manfaat Tambahan Lainnya dan Insentif Bagi Anggota Dewan Pengawas dan Anggota Direksi Badan Penyelenggara Jaminan Sosial; c. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a dan huruf b, perlu menetapkan Peraturan Menteri Keuangan tentang Perubahan atas Peraturan Menteri Keuangan Nomor 34/PMK.02/2015 tentang Manfaat Tambahan Lainnya dan Insentif Bagi Anggota Dewan Pengawas dan Anggota Direksi Badan Penyelenggara Jaminan Sosial;",[],,332,Manfaat tambahan; Insentif; Kinerja; Perubahan; Peraturan Menteri Keuangan; Dewan Pengawas; Direksi; Badan Penyelenggara Jaminan Sosial.
112~pmk.04~2018.json,PMK 112/PMK.04/2018,Perubahan atas Peraturan Menteri Keuangan Nomor 182/Pmk.04/2016 Tentang Ketentuan Impor Barang Kiriman,2018,112," a. bahwa ketentuan mengenai impor barang kiriman telah diatur dalam Peraturan Menteri Keuangan Nomor 182/PMK.04/2016 tentang Ketentuan Impor Barang Kiriman; b. bahwa untuk melindungi kepentingan nasional sehubungan dengan meningkatnya volume impor barang melalui mekanisme impor barang kiriman dan mendorong pertumbuhan industri dalam negeri, serta untuk memberikan kesempatan kepada pengguna jasa untuk melakukan pembetulan terhadap penetapan tarif dan/atau nilai pabean, perlu melakukan penyempurnaan terhadap ketentuan mengenai impor barang kiriman sebagaimana dimaksud dalam huruf a; c. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a dan huruf b, serta untuk melaksanakan ketentuan Pasal 10B ayat (5), Pasal 13 ayat (2), Pasal 25 ayat (3), dan Pasal 92A ayat (1) Undang- Undang Nomor 10 Tahun 1995 tentang Kepabeanan sebagaimana telah diubah dengan Undang-Undang Nomor 17 Tahun 2006 tentang Perubahan atas Undang- Undang Nomor 10 Tahun 1995 tentang Kepabeanan, perlu menetapkan Peraturan Menteri Keuangan tentang Perubahan atas Peraturan Menteri Keuangan Nomor 182/PMK.04/2016 tentang Ketentuan Impor Barang Kiriman;","['Pembetulan Surat Penetapan Pembayaran Bea Masuk, Cukai, dan/atau Pajak (SPPBMCP)']",,357,Impor barang kiriman; Kepentingan nasional; Volume impor barang; Mekanisme impor barang kiriman; Pertumbuhan industri dalam negeri; Pengguna jasa; Pembetulan tarif dan nilai pabean; Penyempurnaan ketentuan impor barang kiriman; Pasal 10B; Pasal 13; Pasal 25; Pasal 92A; Undang-Undang Nomor 10 Tahun 1995; Undang-Undang Nomor 17 Tahun 2006; Perubahan ketentuan impor barang kiriman; Peraturan Menteri Keuangan.
